ID,AreaCodeID,CountryID,CountryRelevanceID,Values,FeatureVersionID
18225,11291,N/A,N/A,,218225
18272,11291,N/A,N/A,,218272
18275,11029,11029,1413,"Musa Qala, Helmand",218275
18276,11029,11029,1413,"Dand Chowk, Kandahar City",218276
18277,11291,N/A,N/A,,218277
18284,11291,N/A,N/A,,218284
18285,11291,N/A,N/A,,218285
18287,11143,11143,1413,"Esquina de la Calle Vicente Guerrero y Plan de Iguala Numero 74, Colonia Libertad, Nueva Italia, Michoacan",218287
18288,11143,11143,1413,"Calle Articulo 123 Numero 103, Colonia Centro, Nueva Italia, Michoacan",218288
18289,11143,11143,1413,"Avenida Circuito Mexico Numero 1204 L-29, Colonia Las Americas Britania, Morelia, Michoacan, CP 58270",218289
18290,11143,11143,1413,"Calle Ignacio Allende, S/N Casi Esquina Con Lazaro Cardenas Norte, Nueva Italia, Michoacan",218290
18291,11143,11143,1413,"Esquina de Ignacio Allende Numero y Lazaro Cardenas Norte Numero 500, Nueva Italia, Michoacan",218291
18293,11143,11143,1413,"Colonia La Estacion, Nueva Italia, Michoacan, CP 61760",218293
18295,11143,11143,1413,"Carretera Nueva Italia-Uruapan, Kilometro 2, Colonia La Estacion, Nueva Italia, Michoacan, CP 61760",218295
18297,11143,11143,1413,"Avenida Lazaro Cardenas Numero 730, Nahuatzen, Michoacan",218297
18298,11143,11143,1413,"Calle Rafael Gomez Campos Numero 249, Colonia El Carrierl, Mugica (Nueva Italia), Michoacan",218298
18299,11143,11143,1413,"Francisco I Madero Numero 105, Colonia Centro, Mugica, Michoacan",218299
18300,11143,11143,1413,"Calle Ignacio Allende S/N Casi Esquina Con Lazaro Cardenas Norte, Nueva Italia, Michoacan",218300
18301,11143,11143,1413,"Esquina de Ignacio Allende Numero y Lazaro Cardenas Norte Numero 500, Nueva Italia, Michoacan",218301
18303,11044,11044,1413,"Ulitsa Klary Tsetkin 51, Minsk, 220004",218303
18305,11069,11069,1413,Kinshasa,218305
18306,11069,11069,1413,Aru,218306
18308,11109,11109,1413,Tehran,218308
18312,11109,11109,1413,"242 Sepahbod Gharani Street, Karim Khan Zand Bridge, Corner Kalantari Street, 8th Floor, P.O. Box 15815-1775/15815-3446, Tehran, 15988",218312
18313,11109,11109,1413,"Building No. 226, Corner of Shahid Kalantari Street, Sepahbod Gharani Avenue, Karimkhan Avenue, Tehran, 1598844815",218313
18314,11109,11109,1413,"No. 242, Shahid Kalantari St., Near Karimkhan Bridge, Sepahbod Gharani Avenue, Tehran",218314
18315,11109,11109,1413,"Head Office Tehran, Sepahbod Gharani Ave., P.O. Box 15815/1775 15815/3446, Tehran",218315
18316,11210,11210,1413,"P.O. Box 2965, Sharjah",218316
18317,11060,11060,1413,"333 7th Ave SW #1102, Calgary, AB, T2P 2Z1",218317
18318,11171,11171,1413,"Chekhov St., 24.2, AP 57, Moscow",218318
18319,11065,11065,1413,"Room No. 704 - No. 10 Chao Waidajie Chao Yang District, Beijing, 10020",218319
18320,11109,11109,1413,"Sanaee Ave., P.O. Box 79417-76349, N.I.O.C., Kish",218320
18321,11109,11109,1413,"10th Floor, Sadaf Tower, Kish Island",218321
18345,11109,11109,1413,Tehran,218345
40537,11197,11197,1413,,240537
18347,11109,11109,1413,Tehran,218347
42179,11109,11109,1413,,242179
18350,11109,11109,1413,Tehran,218350
18352,11109,11109,1413,"No. 319 Shahid Bahonar Street, Tehran",218352
18368,11109,11109,1413,"c/o MODAFL, Tehran",218368
18370,11109,11109,1413,"c/o IRGC, Tehran",218370
18396,11109,11109,1413,"No. 17, Dastgerdy Avenue, Takharestan Alley, 19395-6875, Tehran, 1918781185",218396
18460,11109,11109,1413,"16 Takharestan Alley, Dastgerdy Avenue, P.O. Box 19395-6875, Tehran, 19187 81185",218460
18403,11143,11143,1413,"Calle Primera S/N 820,  Poste No. 1504, Colonia Piggy Back, Poblado Campo El Diez, Culiacan, Sinaloa",218403
18402,11143,11143,1413,"Calle Rio Santa Maria, No. 1252, Colonia Los Pinos, Culiacan, Sinaloa",218402
18452,11066,11066,1413,"c/o AGROESPINAL S.A., Medellin",218452
18453,11066,11066,1413,"c/o AGROGANADERA LOS SANTOS S.A., Medellin",218453
18454,11066,11066,1413,"c/o ASES DE COMPETENCIA Y CIA. S.A., Medellin",218454
18455,11066,11066,1413,"c/o GRUPO FALCON S.A., Medellin",218455
18456,11066,11066,1413,"c/o HIERROS DE JERUSALEM S.A., Medellin",218456
18457,11066,11066,1413,"c/o TAXI AEREO ANTIOQUENO S.A., Medellin",218457
18458,11066,11066,1413,"Calle 50 No. 65-42 Of. 205, Medellin",218458
18439,11143,11143,1413,"c/o AERONAUTICA CONDOR S.A. DE C.V., Toluca, Estado de Mexico",218439
18440,11143,11143,1413,"c/o CONSULTORIA EN CAMBIOS FALCON S.A. DE C.V., Huixquilucan, Estado de Mexico",218440
18441,11143,11143,1413,"Camino de Acceso a Pradera 41 Fracc. Cuspide Make 1003, Lomas Verdes, 53120",218441
18442,11143,11143,1413,"Cerrada J Camarillo No. 18, Colonia Hogar y Redencion, Delegacion Alvaro Obregon, Mexico, Distrito Federal",218442
18420,11143,11143,1413,"Mexico, Distrito Federal",218420
18411,11066,11066,1413,"Calle 7 Sur No. 42-70 of. 1105, Medellin",218411
18459,11291,N/A,N/A,,218459
18461,11291,N/A,N/A,,218461
18463,11109,11109,1413,"bounded roughly by Sanati Street on the west, 30th Street on the south, and Iraqi Street on the east, Tehran",218463
20863,11109,11109,1413,"Ministry of Intelligence, Second Negarestan Street, Pasdaran Avenue, Tehran",220863
18464,11291,N/A,N/A,,218464
47328,11109,11109,1413,,247328
18467,11126,11126,1413,Beirut,218467
18469,11126,11126,1413,"P.O. Box 25-211 Beirut AiRabi' Building, 2nd Floor,, Mokdad Street, Haret Hreik, Beirut",218469
18470,11126,11126,1413,"P.O. Box 25/221 El Ghobeiry, Beirut",218470
18471,11291,N/A,N/A,,218471
18473,11197,11197,1413,Damascus,218473
18474,11291,N/A,N/A,,218474
18477,11126,11126,1413,"Near Iranian Embassy, Brazilia Building, 1st Floor",218477
18490,11291,N/A,N/A,,218490
18491,11291,N/A,N/A,,218491
18492,11291,N/A,N/A,,218492
18529,11291,N/A,N/A,,218529
18535,11160,11160,1413,"Thathi Village, Samahni, Bhimber District",218535
18532,11029,11029,1413,,218532
18533,11107,11107,1413,,218533
18534,11160,11160,1413,,218534
18657,11143,11143,1413,"c/o AERO EXPRESS INTERCONTINENTAL S.A. DE C.V., Mexico City, Distrito Federal",218657
18658,11143,11143,1413,"c/o CIRCUITO ELECTRONICO S.A. DE C.V., Tijuana, Baja California Norte",218658
18659,11143,11143,1413,"c/o COPY RED S.A. DE C.V., Tijuana, Baja California Norte",218659
18660,11143,11143,1413,"Calle Astronomos No. 2214, Colonia Indeco Universidad, Fraccionamiento Otay Universidad, Tijuana, Baja California Norte",218660
18655,11143,11143,1413,"c/o AERO EXPRESS INTERCONTINENTAL S.A. DE C.V., Mexico City, Distrito Federal",218655
18656,11143,11143,1413,"Oriente 166 No. 235, Colonia Moctezuma, Mexico City, Distrito Federal",218656
18651,11143,11143,1413,"c/o GENETICA GANADERA RANCHO ALEJANDRA S.P.R. DE R. L. DE C.V., Ensenada, Baja California",218651
18652,11143,11143,1413,"c/o GENETICA IMPORT-EXPORT S.P.R. DE R.L. DE C.V., Ensenada, Baja California",218652
18653,11143,11143,1413,"c/o CLUB DEPORTIVO OJOS NEGROS A.C., Conocido Poblado de Ojos Negros, Baja California",218653
18654,11143,11143,1413,"Calle Cuarta, Poblado Ojos Negros, Ensenada, Baja California",218654
18647,11143,11143,1413,"c/o GENETICA GANADERA RANCHO ALEJANDRA S.P.R. DE R. L. DE C.V., Ensenada, Baja California",218647
18648,11143,11143,1413,"c/o GENETICA IMPORT-EXPORT S.P.R. DE R.L. DE C.V., Ensenada, Baja California",218648
18649,11143,11143,1413,"c/o CLUB DEPORTIVO OJOS NEGROS A.C., Conocido Poblado de Ojos Negros, Baja California",218649
18650,11143,11143,1413,"Avenida Juan Castro y Calle Cuarta, Poblado Ojos Negros, Ensenada, Baja California",218650
18645,11143,11143,1413,"Avenida del Taller No. 23, Ret. 17, Colonia Jardin Balbuena, Delegacion Venustiano Carranza, Mexico City, Distrito Federal",218645
18646,11143,11143,1413,"Martin Luis Guzman No. 259, Colonia Villa de Cortez, Mexico City, Distrito Federal",218646
18643,11143,11143,1413,,218643
18640,11143,11143,1413,"Lomas de Anahuac No. 86, Mexico City, Distrito Federal",218640
18641,11143,11143,1413,"Calle Manzana V, Coyoacan, Mexico City, Distrito Federal",218641
18632,11143,11143,1413,"c/o GRUPO CRISTAL CORONA S.A. DE C.V., Mexico City, Distrito Federal",218632
18633,11143,11143,1413,"Calle Horacio No. 1325, Colonia Polanco, Mexico City, Distrito Federal",218633
18634,11143,11143,1413,"Calle la Martina No. 501, Colonia Polanco, Delegacion Miguel Hidalgo, Mexico City, Distrito Federal",218634
18635,11143,11143,1413,"Avenida Hacienda de Las Palmas No. 23-2 Norte, Hacienda de Las Palmas Huixquilucan, Huixquilucan de Degollado, Mexico",218635
18636,11143,11143,1413,"Rio Amazones No. 89-1, Cuauhtemoc, Mexico City, Distrito Federal",218636
18637,11143,11143,1413,"Calle Rio Rhin No. 64, Colonia Juarez, Delegacion Cuauhtemoc, Mexico City, Distrito Federal",218637
18638,11143,11143,1413,"Calle Diaz Ordaz No. 86, Colonia Acapatzingo, Municipio de Cuernavaca, Morelos",218638
18639,11143,11143,1413,"Privada Ruiz Cortines No. 6, Municipio de Atizapan de Zaragoza, Mexico",218639
18628,11143,11143,1413,"c/o GRUPO CRISTAL CORONA S.A. DE C.V., Mexico City, Distrito Federal",218628
18629,11143,11143,1413,"Avenida Lomas Anahuac No. 133, Edificio A., Depto. 602, Colonia Lomas Anahuac, Delegacion Huixquilucan, Mexico",218629
18630,11143,11143,1413,"Ret. de La Horquilla, Lomas de Vista Hermosa, Delegacion Cuajimalpa, Mexico City, Distrito Federal",218630
18631,11216,11216,1413,Valencia,218631
18625,11143,11143,1413,"c/o GRUPO CRISTAL CORONA S.A. DE C.V., Mexico City, Distrito Federal",218625
18626,11066,11066,1413,"c/o COMERCIALIZADORA GONRA, Cali",218626
18627,11143,11143,1413,"Avenida Lomas Anahuac No. 133, Edificio A., Depto. 602, Colonia Lomas Anahuac, Delegacion Huixquilucan, Mexico",218627
18621,11143,11143,1413,"c/o GRUPO CRISTAL CORONA S.A. DE C.V., Mexico City, Distrito Federal",218621
18622,11143,11143,1413,"Calle de Lomas Anahuac No. 147, Colonia Lomas Anahuac, Delegacion Huixquilucan, Mexico",218622
18623,11143,11143,1413,"Avenida Hacienda del Ciervo No. 15, Edificio Palma Blanca, Depto. 1203, Fraccionamiento Hacienda Las Palmas, Huixquilucan, Mexico",218623
18624,11066,11066,1413,"Cali, Valle del Cauca",218624
18619,11143,11143,1413,"Calle Sierra del Pulpito No. 3206, Colonia Hacienda de Santa Fe, Chihuahua, Chihuahua",218619
18620,11143,11143,1413,"Fraccionamiento Juarez, Chihuahua",218620
18616,11143,11143,1413,"Mexico City, Distrito Federal",218616
18612,11143,11143,1413,"c/o MANTENIMIENTO, AERONAUTICA, TRANSPORTE, Y SERVICIOS AEREOS S.A. DE C.V., Toluca, Mexico",218612
18613,11143,11143,1413,"Huixquilucan, Mexico",218613
18614,11143,11143,1413,"El Oro, Mexico",218614
18615,11143,11143,1413,"Carranza 14, Toluca, Mexico",218615
18600,11143,11143,1413,"Ojos Negros, Baja California Norte",218600
18601,11143,11143,1413,"Carretera Acapulco, KM 8.5, Pie de la Cuesta, Acapulco, Guerrero",218601
18602,11143,11143,1413,"Calle de Rio Nilo No. 20, Colonia Valle Dorado, Ensenada, Baja California Norte",218602
18603,11143,11143,1413,"Montivideo No. 804, Lindavista, Mexico City, Distrito Federal",218603
18604,11143,11143,1413,"Circuito de la Industria No. 94, Colonia Parque Ind. Lerma, Lerma, Mexico",218604
18605,11143,11143,1413,"Avenida del Taller No. 23, Ret. 17, Colonia Jardin Balbuena, Delegacion Venustiano Carranza, Mexico City, Distrito Federal",218605
18606,11143,11143,1413,"Calle Jaime Torres Bodet No. 207-A, Int. 201, Colonia Santa Marta La Rivera, Delegacion Cuauhtemoc, Mexico City, Distrito Federal",218606
18607,11143,11143,1413,"Homero No. 1343, Mexico City, Distrito Federal",218607
18608,11143,11143,1413,"Avenida Herradona No. 1328, Interlomas, Mexico City, Distrito Federal",218608
18609,11143,11143,1413,"Calle Cantiles 42 A, Mozimba 39460, Acapulco, Guerrero",218609
18610,11143,11143,1413,"Calle Tulipanes No. 8, Colonia Lomas Cortes, Cuernavaca, Morelos",218610
18611,11143,11143,1413,"Calle Rancho Tetela No. 957, Colonia Rancho Tetela, Cuernavaca, Morelos",218611
18599,11066,11066,1413,"Carrera 8A No. 38-53, Cali",218599
18598,11143,11143,1413,"Boulevard Aguacaliente No. 4558-1602, Aviacion, Carranza y Pablo Sidar, Tijuana, Baja California Norte",218598
18597,11143,11143,1413,"Tijuana, Baja California Norte",218597
18596,11143,11143,1413,"Tijuana, Baja California Norte",218596
18593,11143,11143,1413,"Avenida Insurgentes No. 23, Interior 506, Piso 5, Colonia San Rafael, Delegacion Cuauhtemoc, Mexico City, Distrito Federal",218593
18594,11143,11143,1413,"Avenida Fuentes de Piramides No. 1-604, Oficina 17, Tecamachalco, Naucalpan, Mexico",218594
18591,11143,11143,1413,"Oriente 158 No. 390-E, Colonia Moctezuma, Segunda Seccion, Delegacion Venustiano Carranza, Mexico City, Distrito Federal",218591
18592,11162,11162,1413,"Avenida Ruben Dario, Albrook Comercial Park, Deposito No. 20, Bella Vista, Distrito de Panama",218592
18590,11143,11143,1413,"La Avendia Vicente Guerrero No. 749, Colonia Prados Cuernavaca, Cuernavaca, Morelos",218590
18589,11143,11143,1413,"Calle 2, Hangar 10, Lot 19, Aeropuerto Internacional de Toluca, Toluca, Mexico",218589
18588,11143,11143,1413,"Conocido Poblado de Ojos Negros, Baja California",218588
18584,11143,11143,1413,"Calle Alvarado No. 143, Local 5-J, Zona Centro, Ojos Negros, Domicilio Conocido, Ensenada, Baja California Norte",218584
18585,11143,11143,1413,"Carretera Ensenada, San Felipe, Baja California Norte",218585
18586,11143,11143,1413,"Avenida Iturbide No. 648-3, Ensenada, Baja California Norte",218586
18587,11143,11143,1413,"Segunda No. 1576, Colonia Obrera, Ensenada, Baja California Norte",218587
18582,11143,11143,1413,"Calle Alvarado No. 143, Local 5-J, Zona Centro, Ojos Negros, Domicilio Conocido, Ensenada, Baja California Norte",218582
18583,11143,11143,1413,"Carretera Ensenada, San Felipe, Baja California Norte",218583
18677,11160,11160,1413,,218677
18683,11120,11120,1413,"Second KWP Government Building (Korean - Ch'o'ngsa), Chungso'ng, Urban Town (Korean - Dong), Chung Ward, Pyongyang",218683
18684,11120,11120,1413,"Chung-Guyok (Central District), Sosong Street, Kyongrim-Dong, Pyongyang",218684
18692,11120,11120,1413,"Changgwang Street, Pyongyang",218692
18686,11120,11120,1413,"Hyongjesan-Guyok, Pyongyang",218686
18687,11120,11120,1413,"Nungrado, Pyongyang",218687
18688,11291,N/A,N/A,,218688
18690,11120,11120,1413,"c/o Reconnaissance General Bureau Headquarters, Hyongjesan-Guyok, Pyongyang",218690
18691,11120,11120,1413,"Nungrado, Pyongyang",218691
18694,11120,11120,1413,Kangdong,218694
18696,11120,11120,1413,Pyongyang,218696
18698,11120,11120,1413,Pyongyang,218698
18707,11120,11120,1413,"c/o General Bureau of Atomic Energy, Haeudong, Pyongchen District, Pyongyang",218707
18708,11120,11120,1413,"c/o General Bureau of Atomic Energy, Haeudong, Pyongchen District, Pyongyang",218708
18706,11120,11120,1413,"c/o Namchongang Trading Corporation, Pyongyang",218706
18703,11120,11120,1413,Pyongyang,218703
18705,11120,11120,1413,Pyongyang,218705
18785,11291,N/A,N/A,,218785
18786,11291,N/A,N/A,,218786
18787,11291,N/A,N/A,,218787
18788,11291,N/A,N/A,,218788
18790,11109,11109,1413,"Ministry of Intelligence, Second Negarestan Street, Pasdaran Avenue, Tehran",218790
18791,11291,N/A,N/A,,218791
18792,11291,N/A,N/A,,218792
18843,11143,11143,1413,Mexico City,218843
18840,11143,11143,1413,Mexico City,218840
18839,11143,11143,1413,Mexico City,218839
18838,11143,11143,1413,"Martin L. Guzman 259-3, Colonia Villa de Cortes, Delegacion Benito Juarez, Mexico City",218838
18867,11291,N/A,N/A,,218867
18869,11160,11160,1413,"537/1-Z Defense Housing Area (DHA), Lahore",218869
18870,11160,11160,1413,"Office 22, Third Floor, al Fatah Plaza, Commerical Market, Rawalpindi",218870
18871,11160,11160,1413,"Room No. 22, 3rd Floor, al-Fateh Plaza, Commerical Market Road, Chandi Chowk, Rawalpindi",218871
18872,11160,11160,1413,Karachi,218872
18873,11160,11160,1413,"Nelam Road, Bandi Chehza, Muzaffarabad",218873
18874,11160,11160,1413,"Balakot, Besyan Chouk",218874
18875,11160,11160,1413,"Rajana Road, Srah-Salah, Haripur",218875
18876,11160,11160,1413,"Rehana Road, Sirai Salih, Post Box #22, G.P.O. Haripur, Northwest Frontier Province",218876
18878,11160,11160,1413,"Muridke, Punjab Province",218878
18884,11143,11143,1413,"c/o AUDIO ALARMAS, S.A. DE C.V., Zapopan, Jalisco",218884
18885,11143,11143,1413,"c/o BASALTOS TONALA, S.A. DE C.V., Tonala, Jalisco",218885
18887,11143,11143,1413,"Avenida Lomas del Bosque No. 2700-42, Zapopan, Jalisco",218887
18889,11143,11143,1413,"Calle Palmas No. 42, Colonia Lomas del Bosque, Zapopan, Jalisco, C.P. 45110",218889
18890,11066,11066,1413,Jamundi,218890
19551,11143,11143,1413,"Asuncion No. 747 Int. 702, Providencia, Guadalajara, Jalisco, C.P. 44630",219551
18892,11143,11143,1413,"Paseo de los Tilos No. 1344 A, Col. Rancho Blanco, Guadalajara, Jalisco, C.P. 44890",218892
19552,11143,11143,1413,"Calle Paseo de los Tilos No. 1344, Colonia Tabachines, Zapopan, Jalisco, C.P. 45188",219552
18894,11143,11143,1413,"Zona Metropolitana, Guadalajara, Jalisco",218894
19553,11143,11143,1413,"Camino a Colimilla Km. 6, Colonia San Gaspar, Tonala, Jalisco, C.P. 45404",219553
18896,11109,11109,1413,,218896
18897,11160,11160,1413,,218897
18898,11029,11029,1413,,218898
18964,11081,11081,1413,"c/o GESTORES DEL ECUADOR GESTORUM S.A., Quito",218964
18965,11066,11066,1413,"Avenida de los Estudiantes No. 21-54, Pasto, Narino",218965
18966,11066,11066,1413,"Calle 20 No. 21-54, Pasto, Narino",218966
20475,11081,11081,1413,"c/o COMERCIALIZADORA EMPRESARIAL TEAM BUSINESS S.A., Quito, Pichincha",220475
18972,11143,11143,1413,"C. Paloma 903, Col. Fatima, Durango, Durango, C.P. 34080",218972
18973,11143,11143,1413,"Colonia San Jose del Barranco, Badiraguato, Sinaloa",218973
19086,11143,11143,1413,"Boulevard Jesus Kumate Rodriguez, Kilometro 2 Edificio 2, Colonia Rincon del Valle, Culiacan, Sinaloa, C.P. 80155",219086
19087,11143,11143,1413,"Calle Loc Cospita S/N, Colonia Loc Cospita, Culiacan, Sinaloa, C.P. 80000",219087
18983,11120,11120,1413,"Segori-dong, Gyongheung St., Potonggang District, Pyongyang",218983
18985,11120,11120,1413,"Pulgan Gori Dong 1, Potonggang District, Pyongyang City",218985
18987,11066,11066,1413,"Calle 49B No. 74-44 Apto. 401, Medellin",218987
19036,11291,N/A,N/A,,219036
19037,11291,N/A,N/A,,219037
19054,11069,11069,1413,"Kibua, North Kivu",219054
19055,11291,N/A,N/A,,219055
19057,11069,11069,1413,"Katoyi, North Kivu",219057
19059,11160,11160,1413,"4 Lake Road, Room No. 7, Choburji, Lahore",219059
19061,11160,11160,1413,"Dola Khurd, Lahore",219061
19062,11160,11160,1413,"129 Jinnah Block, Awan Town, Multan Road, Lahore",219062
19063,11160,11160,1413,"33 Street No. 3, Jinnah Colony, Tehsil Kabir Wala, District Khanewal",219063
19153,11160,11160,1413,"5-Chamberlain Road, Lahore",219153
19064,11291,N/A,N/A,,219064
19222,11081,11081,1413,"Av. de los Shyris No. 35-174, Barrio Suecia, Quito",219222
19287,11160,11160,1413,Frontier Region Kohat,219287
19288,11291,N/A,N/A,,219288
19289,11291,N/A,N/A,,219289
19349,11066,11066,1413,"Calle 12 No. 10A-60, Fuente de Oro, Meta",219349
19350,11066,11066,1413,San Jose del Guaviare,219350
19351,11066,11066,1413,Villavicencio,219351
19346,11066,11066,1413,"Calle 41A No. 55-49, Bogota",219346
19340,11066,11066,1413,"c/o AGROPECUARIA SERRO S.A.S., Bogota",219340
19341,11216,11216,1413,"c/o OBRAS, SERVICIOS Y MANTENIMIENTOS C.A., Ciudad Ojeda, Zulia",219341
19342,11066,11066,1413,"Calle 98 Bis No. 57-66, Bogota",219342
19343,11066,11066,1413,"Calle 136 No. 59-80 Apto. 102 T-6, Bogota",219343
19326,11066,11066,1413,"c/o INVERSIONES MINERAS H.D. EMPRESA UNIPERSONAL, Caucasia, Antioquia",219326
19323,11066,11066,1413,"Carrera 75 No. 24C-22/24, Bogota",219323
19324,11066,11066,1413,"Carrera 77A No. 41-20/22, Bogota",219324
19322,11066,11066,1413,"Carrera 45 No. 24A-05, Bogota",219322
19305,11216,11216,1413,"Av. Cristobal Colon, Arterial 7, Centro Empresarial Colon, Planta Alta, Ofic. B1, Ciudad Ojeda, Zulia",219305
19301,11066,11066,1413,"Calle 16 No. 15-09, Caucasia, Antioquia",219301
19302,11066,11066,1413,"Carrera 2A No. 19-15, Caucasia, Antioquia",219302
19294,11066,11066,1413,"C.C. Villacentro Blq. B Ofc. 414, Villavicencio",219294
19290,11066,11066,1413,"Avenida Ciudad de Cali No. 15A-91, Local A06-07, Bogota",219290
19392,11291,N/A,N/A,,219392
19394,11092,11092,1413,,219394
19396,11092,11092,1413,"62 Buckle Street, Banjul",219396
19397,11092,11092,1413,"1 Picton Street, Banjul",219397
19398,11092,11092,1413,"Dohat Building 1st Floor, Liberation Avenue, Banjul",219398
19399,11126,11126,1413,"Tajco Building, Main Street, Hannawiyah, Tyre",219399
19400,11126,11126,1413,"Tajco Building, Hanouay, Sour (Tyre)",219400
19401,11183,11183,1413,"30 Sani Abacha Street, Freetown",219401
19403,11033,11033,1413,"Avenida 4 de Fevereiro No. 13, C.P. 6172, Luanda",219403
19404,11033,11033,1413,"Avenida 4 de Fevereiro 13 R/N, Luanda",219404
